Location,FIPS,Category,geoid,pctChange,geoID
"Fairfield County, Connecticut",9001,Cardiovascular diseases,0500000US09001,-55.6,0500000US09001
"Hartford County, Connecticut",9003,Cardiovascular diseases,0500000US09003,-49.44,0500000US09003
"Litchfield County, Connecticut",9005,Cardiovascular diseases,0500000US09005,-51.85,0500000US09005
"Middlesex County, Connecticut",9007,Cardiovascular diseases,0500000US09007,-58.24,0500000US09007
"New Haven County, Connecticut",9009,Cardiovascular diseases,0500000US09009,-55.04,0500000US09009
"New London County, Connecticut",9011,Cardiovascular diseases,0500000US09011,-55.82,0500000US09011
"Tolland County, Connecticut",9013,Cardiovascular diseases,0500000US09013,-54.06,0500000US09013
"Windham County, Connecticut",9015,Cardiovascular diseases,0500000US09015,-47.76,0500000US09015
"Kent County, Delaware",10001,Cardiovascular diseases,0500000US10001,-49.05,0500000US10001
"New Castle County, Delaware",10003,Cardiovascular diseases,0500000US10003,-54.05,0500000US10003
"Sussex County, Delaware",10005,Cardiovascular diseases,0500000US10005,-53.86,0500000US10005
"District of Columbia, District of Columbia",11001,Cardiovascular diseases,0500000US11001,-43.44,0500000US11001
"Alachua County, Florida",12001,Cardiovascular diseases,0500000US12001,-51.53,0500000US12001
"Baker County, Florida",12003,Cardiovascular diseases,0500000US12003,-46.43,0500000US12003
"Bay County, Florida",12005,Cardiovascular diseases,0500000US12005,-43.58,0500000US12005
"Bradford County, Florida",12007,Cardiovascular diseases,0500000US12007,-48.74,0500000US12007
"Brevard County, Florida",12009,Cardiovascular diseases,0500000US12009,-45.44,0500000US12009
"Broward County, Florida",12011,Cardiovascular diseases,0500000US12011,-41.06,0500000US12011
"Calhoun County, Florida",12013,Cardiovascular diseases,0500000US12013,-44.83,0500000US12013
"Charlotte County, Florida",12015,Cardiovascular diseases,0500000US12015,-52.62,0500000US12015
"Citrus County, Florida",12017,Cardiovascular diseases,0500000US12017,-34.47,0500000US12017
"Clay County, Florida",12019,Cardiovascular diseases,0500000US12019,-53.81,0500000US12019
"Collier County, Florida",12021,Cardiovascular diseases,0500000US12021,-63.39,0500000US12021
"Columbia County, Florida",12023,Cardiovascular diseases,0500000US12023,-43.27,0500000US12023
"DeSoto County, Florida",12027,Cardiovascular diseases,0500000US12027,-61.12,0500000US12027
"Dixie County, Florida",12029,Cardiovascular diseases,0500000US12029,-36.93,0500000US12029
"Duval County, Florida",12031,Cardiovascular diseases,0500000US12031,-47.59,0500000US12031
"Escambia County, Florida",12033,Cardiovascular diseases,0500000US12033,-42.47,0500000US12033
"Flagler County, Florida",12035,Cardiovascular diseases,0500000US12035,-56.32,0500000US12035
"Franklin County, Florida",12037,Cardiovascular diseases,0500000US12037,-47.9,0500000US12037
"Gadsden County, Florida",12039,Cardiovascular diseases,0500000US12039,-36.62,0500000US12039
"Gilchrist County, Florida",12041,Cardiovascular diseases,0500000US12041,-54,0500000US12041
"Glades County, Florida",12043,Cardiovascular diseases,0500000US12043,-61.59,0500000US12043
"Gulf County, Florida",12045,Cardiovascular diseases,0500000US12045,-44.15,0500000US12045
"Hamilton County, Florida",12047,Cardiovascular diseases,0500000US12047,-47.68,0500000US12047
"Hardee County, Florida",12049,Cardiovascular diseases,0500000US12049,-57.28,0500000US12049
"Hendry County, Florida",12051,Cardiovascular diseases,0500000US12051,-56.39,0500000US12051
"Hernando County, Florida",12053,Cardiovascular diseases,0500000US12053,-39.18,0500000US12053
"Highlands County, Florida",12055,Cardiovascular diseases,0500000US12055,-52.04,0500000US12055
"Hillsborough County, Florida",12057,Cardiovascular diseases,0500000US12057,-49.53,0500000US12057
"Holmes County, Florida",12059,Cardiovascular diseases,0500000US12059,-33.18,0500000US12059
"Indian River County, Florida",12061,Cardiovascular diseases,0500000US12061,-49.84,0500000US12061
"Jackson County, Florida",12063,Cardiovascular diseases,0500000US12063,-41.4,0500000US12063
"Jefferson County, Florida",12065,Cardiovascular diseases,0500000US12065,-42.54,0500000US12065
"Lafayette County, Florida",12067,Cardiovascular diseases,0500000US12067,-44.31,0500000US12067
"Lake County, Florida",12069,Cardiovascular diseases,0500000US12069,-47.14,0500000US12069
"Lee County, Florida",12071,Cardiovascular diseases,0500000US12071,-53.67,0500000US12071
"Leon County, Florida",12073,Cardiovascular diseases,0500000US12073,-44.38,0500000US12073
"Levy County, Florida",12075,Cardiovascular diseases,0500000US12075,-46.74,0500000US12075
"Liberty County, Florida",12077,Cardiovascular diseases,0500000US12077,-43.74,0500000US12077
"Madison County, Florida",12079,Cardiovascular diseases,0500000US12079,-33.96,0500000US12079
"Manatee County, Florida",12081,Cardiovascular diseases,0500000US12081,-49.23,0500000US12081
"Marion County, Florida",12083,Cardiovascular diseases,0500000US12083,-45.1,0500000US12083
"Martin County, Florida",12085,Cardiovascular diseases,0500000US12085,-57.74,0500000US12085
"Miami-Dade County, Florida",12086,Cardiovascular diseases,0500000US12086,-48.42,0500000US12086
"Monroe County, Florida",12087,Cardiovascular diseases,0500000US12087,-45.73,0500000US12087
"Nassau County, Florida",12089,Cardiovascular diseases,0500000US12089,-53.46,0500000US12089
"Okaloosa County, Florida",12091,Cardiovascular diseases,0500000US12091,-55.18,0500000US12091
"Okeechobee County, Florida",12093,Cardiovascular diseases,0500000US12093,-47.33,0500000US12093
"Orange County, Florida",12095,Cardiovascular diseases,0500000US12095,-53.36,0500000US12095
"Osceola County, Florida",12097,Cardiovascular diseases,0500000US12097,-49.46,0500000US12097
"Palm Beach County, Florida",12099,Cardiovascular diseases,0500000US12099,-54,0500000US12099
"Pasco County, Florida",12101,Cardiovascular diseases,0500000US12101,-35.89,0500000US12101
"Pinellas County, Florida",12103,Cardiovascular diseases,0500000US12103,-42.4,0500000US12103
"Polk County, Florida",12105,Cardiovascular diseases,0500000US12105,-45.46,0500000US12105
"Putnam County, Florida",12107,Cardiovascular diseases,0500000US12107,-44.48,0500000US12107
"Saint Johns County, Florida",12109,Cardiovascular diseases,0500000US12109,-62.74,0500000US12109
"Saint Lucie County, Florida",12111,Cardiovascular diseases,0500000US12111,-56.79,0500000US12111
"Santa Rosa County, Florida",12113,Cardiovascular diseases,0500000US12113,-55.03,0500000US12113
"Sarasota County, Florida",12115,Cardiovascular diseases,0500000US12115,-54.97,0500000US12115
"Seminole County, Florida",12117,Cardiovascular diseases,0500000US12117,-53.4,0500000US12117
"Sumter County, Florida",12119,Cardiovascular diseases,0500000US12119,-70.7,0500000US12119
"Suwannee County, Florida",12121,Cardiovascular diseases,0500000US12121,-39.73,0500000US12121
"Taylor County, Florida",12123,Cardiovascular diseases,0500000US12123,-47.68,0500000US12123
"Union County, Florida",12125,Cardiovascular diseases,0500000US12125,-44.41,0500000US12125
"Volusia County, Florida",12127,Cardiovascular diseases,0500000US12127,-44.58,0500000US12127
"Wakulla County, Florida",12129,Cardiovascular diseases,0500000US12129,-37.16,0500000US12129
"Walton County, Florida",12131,Cardiovascular diseases,0500000US12131,-48,0500000US12131
"Washington County, Florida",12133,Cardiovascular diseases,0500000US12133,-38.66,0500000US12133
"Appling County, Georgia",13001,Cardiovascular diseases,0500000US13001,-38.18,0500000US13001
"Atkinson County, Georgia",13003,Cardiovascular diseases,0500000US13003,-50.95,0500000US13003
"Bacon County, Georgia",13005,Cardiovascular diseases,0500000US13005,-37.18,0500000US13005
"Baker County, Georgia",13007,Cardiovascular diseases,0500000US13007,-57.13,0500000US13007
"Baldwin County, Georgia",13009,Cardiovascular diseases,0500000US13009,-29.14,0500000US13009
"Banks County, Georgia",13011,Cardiovascular diseases,0500000US13011,-39.63,0500000US13011
"Barrow County, Georgia",13013,Cardiovascular diseases,0500000US13013,-44.75,0500000US13013
"Bartow County, Georgia",13015,Cardiovascular diseases,0500000US13015,-49.49,0500000US13015
"Ben Hill County, Georgia",13017,Cardiovascular diseases,0500000US13017,-48.72,0500000US13017
"Berrien County, Georgia",13019,Cardiovascular diseases,0500000US13019,-43.76,0500000US13019
"Bibb County, Georgia",13021,Cardiovascular diseases,0500000US13021,-32.74,0500000US13021
"Bleckley County, Georgia",13023,Cardiovascular diseases,0500000US13023,-45.51,0500000US13023
"Brantley County, Georgia",13025,Cardiovascular diseases,0500000US13025,-49.29,0500000US13025
"Brooks County, Georgia",13027,Cardiovascular diseases,0500000US13027,-50.58,0500000US13027
"Bryan County, Georgia",13029,Cardiovascular diseases,0500000US13029,-48.92,0500000US13029
"Bulloch County, Georgia",13031,Cardiovascular diseases,0500000US13031,-51.11,0500000US13031
"Burke County, Georgia",13033,Cardiovascular diseases,0500000US13033,-41.1,0500000US13033
"Butts County, Georgia",13035,Cardiovascular diseases,0500000US13035,-41.66,0500000US13035
"Calhoun County, Georgia",13037,Cardiovascular diseases,0500000US13037,-40.12,0500000US13037
"Camden County, Georgia",13039,Cardiovascular diseases,0500000US13039,-53.65,0500000US13039
"Candler County, Georgia",13043,Cardiovascular diseases,0500000US13043,-49.57,0500000US13043
"Carroll County, Georgia",13045,Cardiovascular diseases,0500000US13045,-35.48,0500000US13045
"Catoosa County, Georgia",13047,Cardiovascular diseases,0500000US13047,-48.28,0500000US13047
"Charlton County, Georgia",13049,Cardiovascular diseases,0500000US13049,-47.67,0500000US13049
"Chatham County, Georgia",13051,Cardiovascular diseases,0500000US13051,-47.15,0500000US13051
"Chattahoochee County, Georgia",13053,Cardiovascular diseases,0500000US13053,-48.19,0500000US13053
"Chattooga County, Georgia",13055,Cardiovascular diseases,0500000US13055,-44.81,0500000US13055
"Cherokee County, Georgia",13057,Cardiovascular diseases,0500000US13057,-60.2,0500000US13057
"Clarke County, Georgia",13059,Cardiovascular diseases,0500000US13059,-47.84,0500000US13059
"Clay County, Georgia",13061,Cardiovascular diseases,0500000US13061,-45.84,0500000US13061
"Clayton County, Georgia",13063,Cardiovascular diseases,0500000US13063,-43.77,0500000US13063
"Clinch County, Georgia",13065,Cardiovascular diseases,0500000US13065,-46.63,0500000US13065
"Cobb County, Georgia",13067,Cardiovascular diseases,0500000US13067,-55.34,0500000US13067
"Coffee County, Georgia",13069,Cardiovascular diseases,0500000US13069,-45.82,0500000US13069
"Colquitt County, Georgia",13071,Cardiovascular diseases,0500000US13071,-34.77,0500000US13071
"Columbia County, Georgia",13073,Cardiovascular diseases,0500000US13073,-64.76,0500000US13073
"Cook County, Georgia",13075,Cardiovascular diseases,0500000US13075,-41.39,0500000US13075
"Coweta County, Georgia",13077,Cardiovascular diseases,0500000US13077,-59.66,0500000US13077
"Crawford County, Georgia",13079,Cardiovascular diseases,0500000US13079,-48.8,0500000US13079
"Crisp County, Georgia",13081,Cardiovascular diseases,0500000US13081,-47.5,0500000US13081
"Dade County, Georgia",13083,Cardiovascular diseases,0500000US13083,-36.64,0500000US13083
"Dawson County, Georgia",13085,Cardiovascular diseases,0500000US13085,-59.05,0500000US13085
"DeKalb County, Georgia",13089,Cardiovascular diseases,0500000US13089,-46.45,0500000US13089
"Decatur County, Georgia",13087,Cardiovascular diseases,0500000US13087,-47.3,0500000US13087
"Dodge County, Georgia",13091,Cardiovascular diseases,0500000US13091,-42.27,0500000US13091
"Dooly County, Georgia",13093,Cardiovascular diseases,0500000US13093,-53.04,0500000US13093
"Dougherty County, Georgia",13095,Cardiovascular diseases,0500000US13095,-40.28,0500000US13095
"Douglas County, Georgia",13097,Cardiovascular diseases,0500000US13097,-44.39,0500000US13097
"Early County, Georgia",13099,Cardiovascular diseases,0500000US13099,-29.98,0500000US13099
"Echols County, Georgia",13101,Cardiovascular diseases,0500000US13101,-52.28,0500000US13101
"Effingham County, Georgia",13103,Cardiovascular diseases,0500000US13103,-47.63,0500000US13103
"Elbert County, Georgia",13105,Cardiovascular diseases,0500000US13105,-34.83,0500000US13105
"Emanuel County, Georgia",13107,Cardiovascular diseases,0500000US13107,-40.43,0500000US13107
"Evans County, Georgia",13109,Cardiovascular diseases,0500000US13109,-44.73,0500000US13109
"Fannin County, Georgia",13111,Cardiovascular diseases,0500000US13111,-49.13,0500000US13111
"Fayette County, Georgia",13113,Cardiovascular diseases,0500000US13113,-59.71,0500000US13113
"Floyd County, Georgia",13115,Cardiovascular diseases,0500000US13115,-41.17,0500000US13115
"Forsyth County, Georgia",13117,Cardiovascular diseases,0500000US13117,-66.18,0500000US13117
"Franklin County, Georgia",13119,Cardiovascular diseases,0500000US13119,-33.48,0500000US13119
"Fulton County, Georgia",13121,Cardiovascular diseases,0500000US13121,-53.57,0500000US13121
"Gilmer County, Georgia",13123,Cardiovascular diseases,0500000US13123,-53.92,0500000US13123
"Glascock County, Georgia",13125,Cardiovascular diseases,0500000US13125,-39.51,0500000US13125
"Glynn County, Georgia",13127,Cardiovascular diseases,0500000US13127,-52.93,0500000US13127
"Gordon County, Georgia",13129,Cardiovascular diseases,0500000US13129,-41.46,0500000US13129
"Grady County, Georgia",13131,Cardiovascular diseases,0500000US13131,-43.69,0500000US13131
"Greene County, Georgia",13133,Cardiovascular diseases,0500000US13133,-55.05,0500000US13133
"Gwinnett County, Georgia",13135,Cardiovascular diseases,0500000US13135,-55.94,0500000US13135
"Habersham County, Georgia",13137,Cardiovascular diseases,0500000US13137,-51.1,0500000US13137
"Hall County, Georgia",13139,Cardiovascular diseases,0500000US13139,-52.16,0500000US13139
"Hancock County, Georgia",13141,Cardiovascular diseases,0500000US13141,-55.59,0500000US13141
"Haralson County, Georgia",13143,Cardiovascular diseases,0500000US13143,-26.3,0500000US13143
"Harris County, Georgia",13145,Cardiovascular diseases,0500000US13145,-56.48,0500000US13145
"Hart County, Georgia",13147,Cardiovascular diseases,0500000US13147,-44.31,0500000US13147
"Heard County, Georgia",13149,Cardiovascular diseases,0500000US13149,-54.87,0500000US13149
"Henry County, Georgia",13151,Cardiovascular diseases,0500000US13151,-53.49,0500000US13151
"Houston County, Georgia",13153,Cardiovascular diseases,0500000US13153,-52.66,0500000US13153
"Irwin County, Georgia",13155,Cardiovascular diseases,0500000US13155,-48.35,0500000US13155
"Jackson County, Georgia",13157,Cardiovascular diseases,0500000US13157,-44.48,0500000US13157
"Jasper County, Georgia",13159,Cardiovascular diseases,0500000US13159,-41.45,0500000US13159
"Jeff Davis County, Georgia",13161,Cardiovascular diseases,0500000US13161,-36.76,0500000US13161
"Jefferson County, Georgia",13163,Cardiovascular diseases,0500000US13163,-27.61,0500000US13163
"Jenkins County, Georgia",13165,Cardiovascular diseases,0500000US13165,-52.82,0500000US13165
"Johnson County, Georgia",13167,Cardiovascular diseases,0500000US13167,-42.11,0500000US13167
"Jones County, Georgia",13169,Cardiovascular diseases,0500000US13169,-47.56,0500000US13169
"Lamar County, Georgia",13171,Cardiovascular diseases,0500000US13171,-42.07,0500000US13171
"Lanier County, Georgia",13173,Cardiovascular diseases,0500000US13173,-52.65,0500000US13173
"Laurens County, Georgia",13175,Cardiovascular diseases,0500000US13175,-37.47,0500000US13175
"Lee County, Georgia",13177,Cardiovascular diseases,0500000US13177,-45.7,0500000US13177
"Liberty County, Georgia",13179,Cardiovascular diseases,0500000US13179,-47.97,0500000US13179
"Lincoln County, Georgia",13181,Cardiovascular diseases,0500000US13181,-43.47,0500000US13181
